,address,largest_clique,clustering_coefficient,in_degree
1138,111FqZUsgbkCDyhMXANqbFxojLPA1kLK5hhf5JRm9GHdMtKgRwx,9,0.5633333333333334,25
1139,111FrG3iWFxZgxXamuYcqvYCGWpTGQh8zQiGFvFrjNpQNdaNM33,3,0.4,5
1140,111FrPQ7hj1kbANitVYxDSziFtzAFCnCe7RhtyARPY8HA18eR3U,2,0.0,1
1141,111FsiZPiCVq9azFocPqo3aQ6QhUjuPHCxJixx38kuXEJ77pgnD,4,0.1038961038961039,22
1142,111Ft3AWFYpRbW7FsMtsyUcHMRs45wyMMnJDhVAfWTXwLdML4Vu,5,0.12772133526850507,53
1143,111FujKLAF1ZDZL7c81uokQprCbTuYqaJpxcpr15zmiouNf77YE,5,0.26666666666666666,21
1144,111FujurFx7cvebHBzQ69uMpiHG7AcnPLB3fPccAW4DJaJfw8Vb,8,0.3850806451612903,32
1145,111Fv6oF9YY5j4y1oupAmayvtpGJSKk7mQGcJSnkNtc56eudcfo,3,0.3333333333333333,3
1146,111FvCrzMdxfP1gMhHqudSYVAKGgG6bdT4CrM8docEvvS4J5cdM,6,1.0,5
1147,111FvfkYks8BQeowjk2DLnWNwC2dcK2KKThs2mHh9pq8GRnYfaH,3,1.0,2
1148,111Fwgms7cakUcF1oef4U5yyztm35XshBTHMUZkD3Vhvq4YPjiV,8,0.9166666666666666,9
1149,111FwxH6gGt6QDvhNhVVNjms5fVQseKDqCvFfBHwBbo7R5oesR9,2,0.0,1
1150,111FyWBUamovKr84a7fqmU1c11iRG54n3bS3S5gRbyGBTvXpsp9,8,0.15914786967418545,57
1151,111FygZcpQwGJws7CqkhfW9NGvemi3arPqWS21H59r2ggPKSi7Q,2,0.0,1
1152,111FzhwDuA81ZSACtCf4AzCoym5W3rPJgmAhY3uZgMXxyiLyUxU,5,0.36363636363636365,11
1153,111G15KiXtzwFd5AbJYXdJNWZMhhv8usKm5UXRTsEpdDSPVeMw,3,0.08974358974358974,13
1154,111G19krP9S89EzpcAcgG2CitZq1wpcdqifEgCw8Ac7FkHnHD54,8,0.24871794871794872,40
1155,111G2iHrN1fDJN3o1ApB57G36ag4pyot3eazc3UJDCfF2WExaaC,8,0.14114114114114115,37
1156,111G4QJskQ9BmzA3BWKj1hsZEHs1cT8hHtpTw28ofNT23ARG88E,7,0.16341463414634147,41
1157,111G4Uwu8ixKLUvkRiAjr7eDRNR7XwC17Yo1CC8MooFppBoATqV,8,0.683982683982684,22
1158,111G4uQhCXpf19vL4J5cGCYkwPxabNU7umRyfPkonSMU6vmLJAx,4,0.04855769230769231,65
1159,111G7ZbsQJeCJ9FXyB32K1VChjk1w6mbDr9gP7ZFaoMc5MHv5aM,6,0.8095238095238095,7
1160,111G8HSfRPg5hPomcd5jzfuagGfSyQ1XpfcMJi2iPtMzV1xTZtg,9,0.18745098039215685,51
1161,111G8Vi6A1jV4dP9KatVPWTQiuBL6o17PT5qqpYSS6owrcfPqCF,16,0.8646153846153846,26
1162,111G9fJierxvv5DdBjtsRzvJJpchoS9RVg2dngKnN4xDe793kse,4,1.0,3
1163,111GAHmmkZMza913gtyzNo5QJHbg9U1Propydi38gE7pn8fpb2H,5,0.6190476190476191,7
1164,111GAM6CD8q9y59bdmMvCMJ3LeVtTQWUzvEaJn4zkY2nFDTtcNp,18,0.9567099567099567,22
1165,111GAdZRcZ4xc2PZUhrePY58unGaZw9uvABcUhocs8qtjxWucj5,7,0.7090909090909091,11
1166,111GCNKSYow7xpmE7v2jjzn45Fx3dH1wnxe8u9gaCmc2skgnXtL,4,0.5,5
1167,111GCfuokndTneQwHnhsP6Y7SpCp2nNsnxSBbnC7HB34FAt8DHx,4,0.017123287671232876,73
1168,111GD1YnSdfz4wNZjGdpSQTmNyGwK6UqmqKvNS8Qg8JPu67Kd1g,10,0.8128654970760234,19
1169,111GD41XdoJCCzRQXm74ubbAsUo6kaiqAFvQtSZifYyX8uykEnh,4,0.2727272727272727,11
1170,111GD6EDKAF1TnRxGUCgpBMmyYxUsuv6ArKg6ELHFCDcejEu3bF,14,0.8068783068783069,28
1171,111GDgNeHBkmoWj6oTXdDQ1AFgt6zDUTzGnqF9hYSssNo1D6bb4,2,0.0,1
1172,111GEqHymSE9n75aL6yyP6r5zpF7wWhQcW62PpH5vrwXFMd3VUA,3,0.3333333333333333,4
1173,111GG9KNdYZc1upYdXHYEixB1ttVfxUjpGj1m2bg4cRxjYBf6Hr,4,1.0,3
1174,111GGgLxryA74f1PCGUwhGxsMm9xgJ2mjbnhivZRj97nYb2oHim,4,0.0735930735930736,22
1175,111GHRNQdAgbqnPeu9XSAigw4BBzKFXNhsG2nEbEzCYRivY2m9t,2,0.0,1
1176,111GHdXD7aoov86X2UbiDwTwWff813HB3Z9oyXZSMsUoYgh7YHK,4,0.26666666666666666,10
1177,111GHn1GdwUi61GX2uMwQypWkEc3tVbXygy9tCjcsgwdiqVtA5k,9,0.6703296703296703,14
1178,111GHwa4YJFSAJA2h1EztZFA4Xc12vALSK3NpDGaxR9XzEkCjo8,5,0.6666666666666666,6
1179,111GLgqoZRzchrr8Ugb1vejD7HaBavjF488ZPM6XegqioRoUF2g,7,0.477124183006536,18
1180,111GMfzGKodmk2xZu4LgBRmfBFCnAfV8vQVdpUYTazGa1S4pAy7,4,0.5714285714285714,7
1181,111GRQZHuA3verpGQnsyBJm6vtzz6Cy18vCrSEqgyS7g839iES9,6,1.0,5
1182,111GSCwHsGpXEgPgqFuEkmHbREGL6Nco5DYUMq4Cc8mB4ZiMThU,8,0.1702127659574468,48
1183,111GTpAqb3rh6iPhgs4En7qw8XMQcCCmoYYthfWJkKgsNwAtYTk,3,0.3,5
1184,111GUU58gNFangaWcxHRULmkHp6ik2CRQUv45RaS3gw5m25eW7q,8,0.6210526315789474,20
1185,111GWKeM9S1gwnP4dp73B2ZmeKcYAJtqV11FKXGJwBPQJ8V4xZx,8,0.39869281045751637,18
1186,111GWQYwBYy7T8LwGHgFnRFUCiJ5U1EAXgcLQJ88FYtGFGsUq6Q,6,0.23333333333333334,25
1187,111GXnMaQx3sNubHU2AFLqLa1PBjrrBQpjsBXhUXKZvMuodRBLF,2,0.0,1
1188,111GYmHnEPERfjwKsWxmDZVjq42ymrnUdruyvt6p18ij9fz7JP6,4,0.2878787878787879,12
1189,111GYsNiZHxLtkEjEchSqvnkMfwEM7dkJndveYPedbGDoSF2xHw,2,0.0,1
1190,111GZm4GFNWLduixsDdWGBuXRh9uNSVLDDR1iKsihbR625x9Xaq,4,0.5,5
1191,111GadizRwUezTHV46YgP2uSRoEp4Fpk71Qh1R734bu47tj3okx,4,0.15204678362573099,19
1192,111GatfExhRMHApg3WikpkoKPKEnTzdhXSVmMV6eGUy1pSMxiKy,3,0.6666666666666666,4
1193,111GbGPoukDtfGXDkPnTbyEvCu5hNNaikSuE7YTAuSCJk7vd7sw,4,0.15714285714285714,21
1194,111GbXnL5QYJHe8hqdsZnPxkm5KM2DaobFbnv6gJAHSVYcz8Pqg,3,0.4,5
1195,111Gd1gBLYutDq3fPFg818mgFjJ8gNp9k4emTKSzYxsWEvXXrgZ,3,1.0,2
1196,111GdMoVEZWSUsQbxGgJPuZjkkVPUfotjzcQcE1FRZ7yoPAf7y7,4,0.5,4
1197,111GeQVC5qzDb2HLCUq12Kgrkzn5zZMLWJATAmQKdex9qi2zGKr,2,0.0,1
1198,111Geqjec4G8swe98n81c6y8azPH152qyTxjEUSefzvxKJ3efMJ,5,0.45454545454545453,12
1199,111GgUHYx9FBcBgnaueb7xDPuBKfAT3h5JiYFqxR1dQoJHw9r1V,9,0.575,16
1200,111Ggt6LesGB6iycJUHZpUPwvq5dYxgaTDt1b2KitbdqheHBjgA,5,0.10975609756097561,41
1201,111Ggvyk4odthr7eaLk8SE8eJgaogu67J5NS1YZm5roUVPs6JVh,7,0.5,12
1202,111GhWsjsMzTDgUQ6su7voLXv4QwYXQQC7oc6oyQs7mbAb6DsEb,3,0.13333333333333333,10
1203,111GhWuDcLccVscUX6nuyffaUuGJNsJzYMfHxp3EYierYsughN2,2,0.0,1
1204,111GhyELBAQaBpcHTy1tuzULyuJsHoL7VVfpajUGPPFYXZpDRmA,10,1.0,9
1205,111GjU1TchiKQyZ6zFCTNN7RfFt8qvyedJrTKTViCwDu4vun8tF,4,0.4666666666666667,6
1206,111GjYNAmKzZgWsHRKhsBgwLrSwWDyWFbWk6jKqEQ3bWzuV6J3A,7,0.19743589743589743,40
1207,111GkACSQUqCjjSF2QdNFtTgQa2ZQqLLKQYq3TdkHBUUv6AVDev,2,0.0,3
1208,111GkmZbuXHty4Bgj6LDMw3FvNnbtdxZGaqsuENiuXfVrL39j1x,8,0.5757575757575758,12
1209,111GkyVGcHqH5voSQ2ejVPRBqDVQcgBJBSqzPdQQ4J1okkepW8c,7,0.09134906231094979,58
1210,111Gm7k1GQxpbxPfAGzWDb4y1QhcxQukcJPGv5f1htoiLZ8cuNu,4,0.06825396825396825,36
1211,111Gmoo4WPH2nHrfdyqPYsUbAVV7QUbpR5WgK2FZrdGqUcHXdMm,3,1.0,2
1212,111GottsHgzgPmeVYpsprhd4cfL9xz17uYTpkiF3W7DMPbxfjuA,6,0.9047619047619048,7
1213,111GrrfKfjyfiVjJ9GL8MwCQsibWNoRonn2nVHHLkTtMzYhcSY7,5,0.6190476190476191,7
1214,111GsN3izqXSLBPk9xax7LbmvVMPTurqzqvNU4iJN4mHirVPDvn,11,1.0,10
1215,111GsmspucYwJBUExKUj7xPyzvbZUapfyfWFZnvFam9tWrFmynT,2,0.0,1
1216,111Gt41d7y1WQ9kP3L91B97PecFp6Y7xXgDWti8reBEJvdZYDjF,6,0.2916666666666667,16
1217,111GuBvSAva8WHxDpiwZTm56R7idEKg5RJ8aGxD7Qs1h5qR7nJj,7,0.25862068965517243,29
1218,111GuNDHmF7YnVbo4j5etYuh4heCmFWoaf3muGdhdWKpZFFG5cz,6,0.2222222222222222,27
1219,111GuvX44sxx1WjNbqz77Y6Pd5VeDitM27ox3g7Uuff1mtUV915,4,0.15555555555555556,10
1220,111GvYLoWM3Wnye2R6ijWssQEcsbm4Z2Vq4FcDZ5YYAns5oy4m4,11,1.0,10
1221,111Gw4jvzKVhR5kT4tzrWJCvGUaktGz8dERw4SdSXsgHZpwuDm8,8,0.4505928853754941,23
1222,111GwAsZSzhSMY2aAhZ2i6JZTcLpuakZbUz9AWLs2EnyDwLR6zG,7,0.21693121693121692,28
1223,111Gx4NoASyMWPkR9Jkwi2MTUA5NVKF3VwfsvteUxfLnzS3zrg1,3,0.2,5
1224,111H1QeTbKn1CLyxMkm8383xYrAneFjqT2iqwvNDJZMkRa6XmXu,4,1.0,3
1225,111H2LqAQdopZxhdppvSq15wyrH1eeJZrqXxrT8UQPmD5ekH2Hy,3,0.6666666666666666,3
1226,111H3NASwTL3sU41MniEEmBsztMCS31CvKnBLDPFWgyVmtTy7Wm,4,0.2857142857142857,7
1227,111H43TYdrkeZ7bFKYX1VxNy8TLZa9JtPmbbbGJjK1XccBz4W7b,6,0.3238095238095238,21
1228,111H5h7uwPZKSuA4h7C39Nrr3awV5r18kizH7xDAP7vvfPNEoYe,4,0.35555555555555557,10
1229,111H5mkqiQU3FzJ8XBGakZnwgBckGULy1Bt4JdrzihZLFmzzrsq,6,0.1111111111111111,63
1230,111H5qzqhFqdaZkWE6ZBV77o5oHtMqFAr4wuLgyPquH7uHrozGm,6,0.11281826163301141,68
1231,111H78Nniff3c7F7xRV9dk3KMcHh8x2QLDxMXggJJP26gHTdfry,6,0.26666666666666666,21
1232,111H7YbR1Pm7QakMng7CXC5RP7BsMs5sM4axJbK3obQyeWcJuSf,2,0.0,1
1233,111H8SuxE3iqhH8X29kr4Rqh5cphb62jGXxXCojnbTsqRpPHoA3,6,0.22795698924731184,31
1234,111H9vBCG4jEVp3YD8BPefyp5AQJiekRLACC1Qnskkjffdqk7L1,4,0.6666666666666666,4
1235,111HBgFbsy61yTpQCuWGxw2wyZq9s8icfe5nHHu2CihQbVkUvp3,8,0.9444444444444444,9
1236,111HBjv6jsx5LXAi6kFbd5rvZsANqgjiWkQvV78xcwAuoFwa3GB,2,0.0,1
1237,111HBoC9c8bUBiMs8Pi1w8cxyercXH39opk62nm8hLVexr31F6g,8,0.13719298245614034,76
1238,111HCQnpfq3Dfmx7SUb9jvz8CxvBF9MaQauqSVFaoqijxph5L9w,2,0.0,1
1239,111HDXwthsjA29mZLBHhtgNofTvE64fJQATEWjwrdhY9qXdhKuV,2,0.0,1
1240,111HF2ofUyJYBbm56pSamQ8M65kZN31P2tGkojfN7zQzTDLEko9,4,0.5,5
1241,111HFtvn5LgZVEwpGjMMdSQDt8k4cavvQtht7WSWohPdtJzoJWq,12,0.9523809523809523,15
1242,111HGVvkg78Ew9g5mDYtK48xMbsmhuzg9EHDc6XzcDEWUoB4d4F,2,0.0,1
1243,111HHM7KJWAQ3E6JTVfEaKbvKrD7FQSzwLscNuuuoXi71aQhgSL,10,0.8846153846153846,13
1244,111HJuuarVH6JmEMzXkJqPVNRtEBxzd4mHW4aPti2aZyQdR1vVa,14,0.9064327485380117,19
1245,111HK1PhA7wMJuHvEKKBtCE88vnkkVyyWnE1yo3ujL4bCmbVUCC,7,0.6666666666666666,10
1246,111HL13DYpDbECCdUVeQzEUXwDpBr2PdykFhaUU32Npr8GJqyT8,6,0.127136021872864,77
1247,111HLXAmwG5khCJ8AYtTG9eSTsGgZbaZjYFtaZTmfj7ckkXHJAA,6,0.24242424242424243,34
1248,111HMv8WfQviy3mBj9EBSn1fFeRLCiAKHbfhbzGugMie7hsAhqt,4,0.1794871794871795,13
1249,111HPADc8GKYsYYRiQgytEPGd5oCfBHRiYhFhEatPHGrcsPJ7Zi,7,0.38235294117647056,17
1250,111HQUUNDhsURhvq2b6akHrJEkyUrDMjvKprfwWAhfGT5TKm79g,7,0.5916666666666667,16
1251,111HRJ5tEDvZ9cnYNTJVquzoudHTGAT3xt5DKjVZa7EvDbKe9c4,3,0.6666666666666666,3
1252,111HRzdsT9d8VngusF1Hwoa6wdgWwsv228YPNVxHerK7g8FzQLQ,6,0.23809523809523808,28
1253,111HSouhosBQUs4hntmypikXShYLArZGAqeCKFHu6kERjcb9FQi,6,0.7857142857142857,8
1254,111HU9LsN2Nf2Di1srt4otR3C1Gny4xjNeZhxiZ8MrqiHtr5esG,5,0.08816326530612245,50
1255,111HURStwTsfJnNmupb7YSpY8BUGDCEifXYPEnMSASQgd5CfezG,6,0.6666666666666666,10
1256,111HViHdyhmcauH6WQCqfhFeq4CXdYShSpu6Y3tyLvkxbs9xafa,5,0.07286288009179576,84
1257,111HViT381bzkDD4zvVct9t6hpaWB2AzdisMhTqmpZ7NKhEL1DV,3,1.0,2
1258,111HWR1DrYMxneLvoyPiD2NFogPqLGfWMZvbnuQZ49iVPwXMY1p,8,0.7818181818181819,11
1259,111HWa8Sgw3uApX7Z43F3DgJtLBpcFToTtXGyKGyUFcyBsm3fQk,5,0.4666666666666667,6
1260,111HX117abBkhq5F1qTeJRtDtVRPJLxVYF6Z3FwBaeCVJejzVsg,6,0.8666666666666667,6
1261,111HXH9vPJ9f6EhhmKipea7LConSi6dQkqFxHQ63skfUNYh6RK2,6,0.5714285714285714,8
1262,111HXusHKdZnv45MVvYvBkTUJ3Qw4GXsaZPkqWV7iR1UXDP3Eeh,8,0.3904761904761905,15
1263,111HZeFBbsKmraYLok9iXrzDMAdvX6hBjy117vZ2TUfPapwvk2W,5,0.375,16
1264,111HZehaJ3H1RLRrjx3CNcKBFwqdwjuaXicXYEZwWKb93nV15uy,4,0.11428571428571428,21
1265,111HaAZqDCixYDj8FWrGqDeHmD5r3YcBFhDXz43AsGnAhwAi9zu,6,0.29523809523809524,21
1266,111HaZF2i2mv9QGUVwvTkBpvTRVTpU34JwRcbiwvuRBe2rPYF5y,6,0.29523809523809524,15
1267,111HbSKRd5Zco4bRHtrUYrEYmSCGJKxgTofmGjXTZYMS1PESbpT,6,0.13816425120772946,46
1268,111Hcvj8bAvoXaEdQah6kSZSgiRA2x67pJzDF4iHSW8L2AgHKi2,4,0.2578947368421053,20
1269,111He31vewv8F7APXYxXKtTqjaAonEW2ozrhUXFmDKFg4DvQjKn,4,0.24444444444444444,10
1270,111HenSuz2xoSTihQbuH2G4F5ZPcPUreDZ76xmo8rYvsjvdE5mD,3,0.0989010989010989,14
1271,111HfVbtzRzfjrt5HYi7PqzhYXG2JBkxmYPxXUA8iWWkaBx3eFQ,8,0.47956989247311826,31
1272,111HfipqbXFYFATUeUz2Ws3r9GmsNR5RgJv5oayMHEo2Y49brfm,2,0.0,1
1273,111HgxT9nqdBzY2R8U3EbxJSqRK2TCF6JfLesyrr8BL3xQ8ztLV,4,0.6,5
1274,111Hi3znep3EwodD9HUSHncmriXZ7iak2C7sxLsX5KjKGq9uCeb,5,0.13709677419354838,32
1275,111Hjdq7Waj9vWi86NdTujiKgm5AvyMayyXgkQ7KWosG4HXu47j,8,0.08125208125208125,78
1276,111HnJCvJoGeTHZFt3oHJkYd5S98hYUQTMkeoCE8715xyqciouR,6,0.17868852459016393,61
1277,111HnT3Q34USTJEbYzetZDMEFTwU6s1q7WFPPQ5NgUDnSjbG7Zr,4,1.0,3
1278,111HoKxSzyKGaDs2fGVCu2KtywxcXxZmPqE2BTgtsMoiE9B6S9G,8,0.15514592933947774,63
1279,111HoPb4uhuSTVEY6ucDHksTsasyCTkebyvgB2TsuC2gtT4qEkx,6,0.15954415954415954,27
1280,111HpTEKnoqWmWa4xDFHHVSLVTEKbzf71Hu1yDN5PyhyatVTEJD,7,0.5619047619047619,15
1281,111HpxggyoYZpQyA3s87iYkqZTfq45TGFdGnA7KarqKyX6cgeoY,3,1.0,2
1282,111HrGK98WQd22fjXPGwRaTpcd3aJceqtAppHZzK3aEKCo6qLvJ,5,0.8,5
1283,111HrhLXHSiDwkbTuY3NmWjv94qLaq1tqAH1ahjPNk2bUv1fyrT,8,0.6818181818181818,12
1284,111Hrt14GWRsYFDxGpxfXtb9RumQmbzGUKaYPCFZUv5v8xyUgd8,6,0.4083333333333333,16
1285,111Hs6XDTCA59bbC5ig8RZ3YS5bQytA6sg4PewszPgmmj3CmNSK,6,0.14114114114114115,37
1286,111HsPbKuuNvw32RauczwjpSmjGszAAzHGePVjyHRtv6HEXzy3,5,0.2727272727272727,12
1287,111HtA9xnPVgtRpmMroEkUhjd5581HEEhWfU15QCGYZAecQzvdK,3,1.0,2
1288,111Hv9FB8QY1jfs3BZRxq7rsHECGQEYbTLFtNxfty9982c68b1Y,4,0.6666666666666666,4
1289,111HvW4AcMDi7iuDYoa4nuJwRPxnRzpiQ8j5K76ffTtYYT3DTq2,7,0.6515151515151515,12
1290,111Hvqbso8YeaoZdmQVhSEAj7YsfmteY7Mu3pKk3Lbbfoyzuwi5,5,0.3888888888888889,9
1291,111Hw2D4Acm3MUJD545ndFx5G6qFbVVeZrBzqJD5JVofvgksasd,14,0.7661290322580645,32
1292,111HxnUTEth4RGkeixefeDXee8ne2fme42Tj3oGUUjrETWg6Be3,5,0.5,9
1293,111HyKmxd3toq5wgJE6gQEovUw5ij7WJgUXFvZ7m8QKaKAXKg7t,4,0.2857142857142857,7
1294,111HyMH5duu9heLKH6Rsk17zjHxymPc2APrvyrUpV5qVGXek1eF,5,0.07407407407407407,28
1295,111HyUcHyRodfx8eJuoQjdZV1kQ62PB23EUcCXuyYu5DMt3NfXo,8,0.51,25
1296,111HyyhwzBG3ZBKBdu9Pax47D6huxDPj4JQNbYX3UyfteMpi9AF,5,0.9,5
1297,111HzV2H1LN1REmFnMErvTudroX4W7E1ZeqgQRYjPwVbMzvBu4q,5,0.09393939393939393,45
1298,111J158D27c9fMoyFCMn9pXjwxUMvMw5gwKn2Nh2w61D6s5sN6V,4,0.07333333333333333,25
1299,111J3kfabT3ba53SAEHgSVkB3vhebYRMTsDaqfskQjF2eHMzCji,3,0.19047619047619047,7
1300,111J3zQh6qZdQE2RqKBei88FECM1qUVnyZagfJ6gPtPDmtZyZGm,8,0.12414965986394558,49
1301,111J4PBsGmke9QTKtx5VBnDpc7qYgiNyKD3fMSbdFdvCAJf4ZHC,5,0.2727272727272727,12
1302,111J4j28LY4x2sqNLduUjYbehd3SfWpgRpb18eJQVxTnrncSf3f,4,0.3055555555555556,9
1303,111J4wkmyF5iaLc3fXeXC7zFhkCFZb99sKsXVa4bsucBp1EvNts,8,0.18699186991869918,42
1304,111J5MPzU18eYFoaBazgauU8CJtns4a9KiAt4mxqpAvg99Y3H4h,7,0.55,16
1305,111J5dKoG9GJuXzEFgW6QU2PjyjH9eKBHcxXjU57sCydhChSaQv,4,0.2909090909090909,11
1306,111J6qLFZUiujzesEt5vZsb5xawuuNhBa8UAMxtctGubkenchTL,7,0.7272727272727273,12
1307,111J6xVZJRJAkuCmzx2sSRLjQ46ZwGZBiVmAxVWVtxNfkKj64io,2,0.0,1
1308,111J7sgVSVQMX4NPSsGYgXRsNdyhkN3G9KonFzaDqC66dciHmyv,4,0.1111111111111111,18
1309,111J8632x31NwCQ18XSaLfjoSAy52furnbFS4NMbavdcD2tqcDb,2,0.0,1
1310,111JAA9C9djSu51gtFQAzJwvuCXYnnmxBuHKWSapqSqDgXw795a,4,0.1,20
1311,111JALe2RrYj6SGJoozvJPvJgfwjtrHvdsh3Rz5B1u43vBrnGwD,5,0.08791208791208792,14
1312,111JAxfySZ4tjwuLs8PqRrYc29HiEafCRhmV8XsVMZ5gTHW8iAV,8,0.4672364672364672,27
1313,111JBJbYSCwmv6fK3RxajteRSn3jjFmRqy7iFgC2AMUXCtVRdJo,5,0.6,5
1314,111JCs6Y9hJKJcsYeJwmBtRk37tzN36r9poTjstQVQ3HgbiZjJK,4,0.2857142857142857,7
1315,111JD1RJNvcGWNHtuJKXZtrY2ztB2JPWZ6MLwevLDZdenkYT8GZ,9,0.6031746031746031,28
1316,111JEHbgEjKrXtTNZjvqLTNYXqCAQhHnjNhpXin9RomhNAixbZP,6,0.26811594202898553,24
1317,111JGCTYb7DcJzbK7xjKZ1Y42vASKbuWgEu2T3g25UXMe8bfxmm,3,1.0,2
1318,111JGpc7TktEkQt68FSAT6bFe3kYST5S33YXf6QtZwXgaUcNJ3h,4,0.20948616600790515,23
1319,111JHrDBJQZdRbWDjFeCgbZCMGd62PBEwARrTSYMahxGDBP4jzt,8,0.6593406593406593,14
1320,111JJ3MdfFWcgcd3dsXmKjdzMnYE7KQgEhY1QEipag5JoFfMpn9,3,0.6666666666666666,3
1321,111JJnw9SedcoeDd8c2UX5HiLnr8HaBF4LvmAjJBp4tiPiFybCc,7,0.7222222222222222,9
1322,111JKmtGs7RwyVfZn7cAPCu48wNMhUmYVBtJsnXEQP2KgG9GnbL,9,0.5533596837944664,23
1323,111JLDU35ZBPXfspumC1FNf9jNwG84rVJ54aAWGTq2CE63ccFPJ,3,1.0,2
1324,111JM4s8KGk6oP5u7BVhodZ6a44C9huMnNjYWkCRE4xkwW5d7m,5,0.15270935960591134,29
1325,111JMPNMLkoL5GFQezKTNN7GhawCkHnJa5SHyXSnfVao8tvx6X3,6,0.022579121398205008,146
1326,111JNXssceRSyddgsWpVMtSjP1WrjXQnmEj8AWaSGM3wnEreq6,5,0.44761904761904764,15
1327,111JPtqy797myTVxNKPcbJyARkwGxSCgyUxw7euk2Ze7yfodQ3X,6,0.6071428571428571,8
1328,111JQVb9T9ztS1bzoiswRNP6ksEvcbSTzA3wFtCkaL5nqkExnGE,3,1.0,2
1329,111JQiKwDNVy5iKmGXDr8bUmeNZPRE2zGCrtHdKtGpnp28rWa6Q,6,0.17980295566502463,29
1330,111JRcE8ydN4EFcWMKdXKPmNwdLADALsb3XRd9MnXgLS9KkRUNA,4,0.056666666666666664,25
1331,111JRyvdgLQ6fUjS6iQa4bCPnSHG5VM92sMGyqULg3UVz9K8nzd,3,0.05454545454545454,11
1332,111JT8ctUmfdXUwBqYirzsvaAASczHBV6JGZwG32jYP6tJgJMTU,4,0.14624505928853754,23
1333,111JTSUgcEXfESg6zekmzCLj97dzSngMkHMzcAEXoUtBmdc2Etu,14,0.857707509881423,23
1334,111JTkjppXP9HTfwJ9V6iTUB2ZQFjuLJ7RsFmECYTJ4CWcsC78C,5,0.18947368421052632,20
1335,111JUHCCaLXvwmemwWtCpXMXh2weqtodJbiKRfmZeGikmzbUMo3,6,0.6785714285714286,8
1336,111JUVKK9vkdLS4ZiMryYjLTjaaNmkhGT8e9E9sXtJnEC7PRyx9,4,0.051207729468599035,46
1337,111JVMym5tLA5eeLLwxhwZar9ovcc2U9E28cN9TR2SjthptqjsU,5,0.2948717948717949,13
1338,111JVNF7LSxTpVB6Do6HcoMV77BHY8tp68s5bat7AdT7MbjCaBh,6,0.30833333333333335,16
1339,111JVbenfSMLfPYUd5b8byMSE69BmWGiixevEGVgKbHTTERSF65,5,0.6111111111111112,9
1340,111JVcWx4ct1ZDPcgJT84ZuEYLfqmaewf75YfJMSeF9SSySBCZw,6,0.3157894736842105,20
1341,111JVr3mLKMZEXcxfTs55wjJ9x1DC1JxUMSr967prGcdSGEnLMf,3,1.0,2
1342,111JVyFmnpptQuTErDHZ7ZrYKwT9nSuJg97NN5PakpX5EEFY3VG,3,0.06666666666666667,6
1343,111JWRv9nGYDxDiy2pUS763iQqNaa3ZgDznayg6XzwwQXMVAtpQ,8,0.8888888888888888,10
1344,111JWgnZnguNHLabZVWZ2BmxF6yHkH1y7Vz7HJEAjo32G3Y377M,2,0.0,1
1345,111JWojUUXfJQmEudW37tteZAn2pdq7XwCGP5dnnaA4dXtgSTjs,4,0.2777777777777778,9
1346,111JX1XBGhWjKZLvnihG3KsMpKfWXyjb6BGSSDnoGh277GsZhFL,5,0.7333333333333333,6
1347,111JX1n29rmrc4LvhaFsbUECQkGEXNGJ6NisiNBfaKczPvZrXd2,11,0.4160919540229885,30
1348,111JXsAFMWmJTQEGab13SyqvdYXhGFwpuoy3RbqNjAJAgG36Qfn,5,0.05254901960784314,51
1349,111JYeUhxWS81gC1UyDn12fEyDapm8ixHcn9U9gRtbMp8VCmPZb,5,0.7333333333333333,6
1350,111JZQwXqUyui8ysaxZowEKtvNaMvTDyDRcEEyfGqseJHbWp17h,3,1.0,2
1351,111JaaDDEEJJFP5zLirawCCQ4tQfmJ1C7roL4KDAfQF7SDwvYSm,3,0.5,4
1352,111JafvZ3D3V7LejMYgt5AePcjrxZs5HyP3uoAXD8dHVmaWa3Ta,6,0.15954415954415954,27
1353,111JaxrSceExX9B5opyuGkG7HLzPGEA7tDgnz5PytL4LvxinLeX,4,0.10606060606060606,12
1354,111Jc5kfBjGCmUvAJSeeQxxSnGFYukg665bj9u6iRd9mJrWfaer,2,0.0,1
1355,111Jct7kd4k9SPTb8CcM4Y1hH2hF1AmNhFro3DiNpUzPsGmZsKr,2,0.0,1
1356,111JdYiNHnyNPdwuerYZgXPZLUsM4AKnzfXU1CPFfnEcU7oFJDx,6,0.3161764705882353,17
1357,111JdmfAf4dkoTgdAc6MGqP2Mpq1jiojcfUn1SdaGF5atyhfXhi,5,0.9,5
1358,111JetFhgHSRSUhBFa2K2yAuwu9tBYam7QypqByqrfqNB9c2rEk,6,0.10327868852459017,61
1359,111JhB9N1AxYVP2F8ogDRheT5Q49ewNRtEDEU5VwkWe9suwWpRW,4,0.2909090909090909,11
1360,111Jht62zrJLHcBEQ3zHtYRL1ykAEN5Z93a61tMSKcZFHk1D6M8,4,1.0,3
1361,111Ji9Kons8bSQ7jUq8FFw3T7Q3fQCyYymGdeQpdvT8Nuxqc1fy,5,0.2426470588235294,17
1362,111JiF5qJuhH2ncDsRpmAsXV4pgw9Jzb8Fjohg5mPLoT8S3DDEx,3,1.0,2
